datetime,PRECTOTCORR,discharge_cfs,PRECTOTCORR_z,discharge_cfs_z
02-03-2012,17.26,600,1.569133462,-0.138808987
03-03-2012,18.38,3250,1.700680414,1.286806403
04-03-2012,0,2770,-0.458099042,1.028581728
05-03-2012,0,1750,-0.458099042,0.479854295
06-03-2012,0,1010,-0.458099042,0.081757922
07-03-2012,0,682,-0.458099042,-0.094695605
08-03-2012,15.59,554,1.372987559,-0.163555518
09-03-2012,19.75,2430,1.861590526,0.845672584
10-03-2012,0,3370,-0.458099042,1.351362571
11-03-2012,2.46,2870,-0.169165556,1.082378535
12-03-2012,6.92,1850,0.354673202,0.533651102
13-03-2012,0.64,1120,-0.382929355,0.14093441
14-03-2012,0.06,832,-0.451051884,-0.014000394
15-03-2012,0.01,689,-0.456924515,-0.090929829
16-03-2012,0,588,-0.458099042,-0.145264604
17-03-2012,0,511,-0.458099042,-0.186688145
18-03-2012,0,457,-0.458099042,-0.215738421
19-03-2012,0,415,-0.458099042,-0.23833308
20-03-2012,0.04,382,-0.453400936,-0.256086027
21-03-2012,43.24,876,4.620552954,0.009670201
22-03-2012,71.2,11800,7.904528667,5.886433414
23-03-2012,5.02,15100,0.131513193,7.661728051
24-03-2012,0,17000,-0.458099042,8.683867387
25-03-2012,0,17600,-0.458099042,9.00664823
26-03-2012,0,7440,-0.458099042,3.540892622
27-03-2012,0,3020,-0.458099042,1.163073746
28-03-2012,0.35,1480,-0.416990619,0.334602916
29-03-2012,0.23,964,-0.431084935,0.057011391
30-03-2012,2.91,782,-0.11631187,-0.040898798
31-03-2012,0.18,671,-0.436957567,-0.100613254
01-04-2012,0,590,-0.458099042,-0.144188668
02-04-2012,15.96,557,1.416445034,-0.161941614
03-04-2012,10.13,1110,0.731696164,0.135554729
04-04-2012,1.49,1590,-0.283094614,0.393779404
05-04-2012,6.34,1700,0.286550673,0.452955892
06-04-2012,0,1780,-0.458099042,0.495993337
07-04-2012,0,1310,-0.458099042,0.243148344
08-04-2012,0,843,-0.458099042,-0.008082746
09-04-2012,0,612,-0.458099042,-0.13235337
10-04-2012,0.22,504,-0.432259462,-0.190453922
11-04-2012,0.48,442,-0.401721776,-0.223807942
12-04-2012,0,400,-0.458099042,-0.246402601
13-04-2012,0,370,-0.458099042,-0.262541644
14-04-2012,0,345,-0.458099042,-0.275990845
15-04-2012,0.09,322,-0.447528305,-0.288364111
16-04-2012,6.44,310,0.298295936,-0.294819728
17-04-2012,29.24,344,2.976216045,-0.276528813
18-04-2012,0.27,450,-0.42638683,-0.219504198
19-04-2012,0,450,-0.458099042,-0.219504198
20-04-2012,0,383,-0.458099042,-0.255548059
21-04-2012,0.02,335,-0.455749989,-0.281370526
22-04-2012,0.01,306,-0.456924515,-0.2969716
23-04-2012,0,280,-0.458099042,-0.31095877
24-04-2012,0,260,-0.458099042,-0.321718131
25-04-2012,0,246,-0.458099042,-0.329249684
26-04-2012,0.27,235,-0.42638683,-0.335167333
27-04-2012,0.03,226,-0.454575463,-0.340009046
28-04-2012,0,218,-0.458099042,-0.34431279
29-04-2012,0,212,-0.458099042,-0.347540599
30-04-2012,0,204,-0.458099042,-0.351844343
01-05-2012,0,197,-0.458099042,-0.35561012
02-05-2012,12.82,203,1.047643756,-0.352382311
03-05-2012,2.18,293,-0.202052295,-0.303965185
04-05-2012,0.03,278,-0.454575463,-0.312034706
05-05-2012,0.3,245,-0.422863251,-0.329787652
06-05-2012,2.54,212,-0.159769345,-0.347540599
07-05-2012,6.62,197,0.319437411,-0.35561012
08-05-2012,8.03,209,0.485045628,-0.349154503
09-05-2012,2.37,281,-0.179736294,-0.310420802
10-05-2012,0,239,-0.458099042,-0.333015461
11-05-2012,0.03,206,-0.454575463,-0.350768407
12-05-2012,30.98,197,3.180583632,-0.35561012
13-05-2012,3.1,197,-0.093995869,-0.35561012
14-05-2012,0.01,526,-0.456924515,-0.178618624
15-05-2012,0,981,-0.458099042,0.066156848
16-05-2012,0,534,-0.458099042,-0.17431488
17-05-2012,0,305,-0.458099042,-0.297509568
18-05-2012,0.13,232,-0.442830199,-0.336781237
19-05-2012,0.01,198,-0.456924515,-0.355072152
20-05-2012,0.01,178,-0.456924515,-0.365831513
21-05-2012,2.92,163,-0.115137344,-0.373901034
22-05-2012,0.18,153,-0.436957567,-0.379280715
23-05-2012,0.01,145,-0.456924515,-0.38358446
24-05-2012,0,138,-0.458099042,-0.387350236
25-05-2012,0,132,-0.458099042,-0.390578045
26-05-2012,0,125,-0.458099042,-0.394343821
27-05-2012,0,120,-0.458099042,-0.397033661
28-05-2012,0.59,116,-0.388801986,-0.399185534
29-05-2012,0.42,111,-0.408768935,-0.401875374
30-05-2012,9.34,107,0.638908582,-0.404027246
31-05-2012,22.6,125,2.19633054,-0.394343821
01-06-2012,0.35,188,-0.416990619,-0.360451833
02-06-2012,0,241,-0.458099042,-0.331939525
03-06-2012,0,291,-0.458099042,-0.305041121
04-06-2012,0.75,234,-0.370009565,-0.335705301
05-06-2012,16.75,173,1.509232617,-0.368521354
06-06-2012,0.08,171,-0.448702831,-0.36959729
07-06-2012,0.02,190,-0.455749989,-0.359375896
08-06-2012,1.21,170,-0.315981352,-0.370135258
09-06-2012,6.06,157,0.253663935,-0.377128843
10-06-2012,14.51,154,1.246138712,-0.378742747
11-06-2012,29.33,166,2.986786782,-0.37228713
12-06-2012,3.38,256,-0.061109131,-0.323870004
13-06-2012,0.24,413,-0.429910409,-0.239409016
14-06-2012,0.34,746,-0.418165145,-0.060265649
15-06-2012,0.15,739,-0.440481146,-0.064031425
16-06-2012,0.01,358,-0.456924515,-0.26899726
17-06-2012,0,225,-0.458099042,-0.340547014
18-06-2012,0,175,-0.458099042,-0.367445417
19-06-2012,0,149,-0.458099042,-0.381432587
20-06-2012,0,133,-0.458099042,-0.390040077
21-06-2012,0,122,-0.458099042,-0.395957725
22-06-2012,0,114,-0.458099042,-0.40026147
23-06-2012,0.02,109,-0.455749989,-0.40295131
24-06-2012,1.2,104,-0.317155878,-0.405641151
25-06-2012,0,98.9,-0.458099042,-0.408384788
26-06-2012,0,94.6,-0.458099042,-0.41069805
27-06-2012,0,90.8,-0.458099042,-0.412742329
28-06-2012,0,88,-0.458099042,-0.41424864
29-06-2012,0,85.3,-0.458099042,-0.415701154
30-06-2012,0,83,-0.458099042,-0.41693848
01-07-2012,0.18,80.9,-0.436957567,-0.418068213
02-07-2012,0.45,79,-0.405245355,-0.419090352
03-07-2012,0.46,79.5,-0.404070829,-0.418821368
04-07-2012,2.88,79.4,-0.119835449,-0.418875165
05-07-2012,4.09,83.3,0.022282241,-0.41677709
06-07-2012,8.37,86.3,0.524979525,-0.415163185
07-07-2012,1.39,89.1,-0.294839877,-0.413656875
08-07-2012,4.28,102,0.044598242,-0.406717087
09-07-2012,9.11,110,0.611894475,-0.402413342
10-07-2012,19.67,145,1.852194315,-0.38358446
11-07-2012,32.15,141,3.318003217,-0.385736332
12-07-2012,26.56,300,2.66144298,-0.300199409
13-07-2012,12.37,568,0.99479007,-0.156023965
14-07-2012,8.54,1330,0.544946473,0.253907705
15-07-2012,8.14,1080,0.497965418,0.119415687
16-07-2012,0.51,733,-0.398198197,-0.067259234
17-07-2012,4.95,903,0.123291508,0.024195339
18-07-2012,22.03,690,2.129382537,-0.090391861
19-07-2012,23.2,667,2.266802122,-0.102765126
20-07-2012,6.38,1100,0.291248778,0.130175049
21-07-2012,11.16,1990,0.85267238,0.608966632
22-07-2012,0.83,2440,-0.360613354,0.851052265
23-07-2012,0.06,2750,-0.451051884,1.017822367
24-07-2012,0.56,2670,-0.392325565,0.974784921
25-07-2012,0.02,1370,-0.455749989,0.275426428
26-07-2012,0.06,399,-0.451051884,-0.246940569
27-07-2012,7.02,271,0.366418465,-0.315800483
28-07-2012,0.92,260,-0.350042616,-0.321718131
29-07-2012,0.85,273,-0.358264301,-0.314724546
30-07-2012,0.09,212,-0.447528305,-0.347540599
31-07-2012,1.22,180,-0.314806825,-0.364755577
01-08-2012,0.43,162,-0.407594408,-0.374439002
02-08-2012,3.74,148,-0.018826182,-0.381970555
03-08-2012,3.32,142,-0.068156289,-0.385198364
04-08-2012,4.28,210,0.044598242,-0.348616535
05-08-2012,3.52,160,-0.044665762,-0.375514939
06-08-2012,7.59,146,0.433366468,-0.383046492
07-08-2012,0.11,196,-0.445179252,-0.356148088
08-08-2012,2.97,234,-0.109264712,-0.335705301
09-08-2012,19.34,207,1.813434945,-0.350230439
10-08-2012,6.4,168,0.293597831,-0.371211194
11-08-2012,0.95,284,-0.346519037,-0.308806898
12-08-2012,0.06,351,-0.451051884,-0.272763037
13-08-2012,5.95,209,0.240744145,-0.349154503
14-08-2012,1.37,164,-0.29718893,-0.373363066
15-08-2012,1.59,396,-0.27134935,-0.248554474
16-08-2012,20.38,391,1.935585687,-0.251244314
17-08-2012,12.26,320,0.98187028,-0.289440047
18-08-2012,23.92,320,2.35136802,-0.289440047
19-08-2012,2.25,369,-0.19383061,-0.263079612
20-08-2012,3.38,320,-0.061109131,-0.289440047
21-08-2012,0.01,270,-0.456924515,-0.316338451
22-08-2012,0.01,288,-0.456924515,-0.306655025
23-08-2012,0.07,224,-0.449877357,-0.341084982
24-08-2012,1.33,188,-0.301887035,-0.360451833
25-08-2012,3.54,154,-0.042316709,-0.378742747
26-08-2012,0.01,138,-0.456924515,-0.387350236
27-08-2012,0,128,-0.458099042,-0.392729917
28-08-2012,8.91,130,0.588403948,-0.391653981
29-08-2012,91.02,209,10.23243992,-0.349154503
30-08-2012,68.55,4300,7.59327918,1.851672878
31-08-2012,13.35,6060,1.109893654,2.798496684
01-09-2012,3.63,5510,-0.031745972,2.502614244
02-09-2012,0.96,4320,-0.345344511,1.862432239
03-09-2012,0.92,2460,-0.350042616,0.861811626
04-09-2012,7.01,1240,0.365243939,0.205490579
05-09-2012,0.77,689,-0.367660512,-0.090929829
06-09-2012,0.1,486,-0.446353778,-0.200137347
07-09-2012,0.01,387,-0.456924515,-0.253396186
08-09-2012,0.26,331,-0.427561356,-0.283522398
09-09-2012,0,291,-0.458099042,-0.305041121
10-09-2012,0,262,-0.458099042,-0.320642195
11-09-2012,0,236,-0.458099042,-0.334629365
12-09-2012,0.19,217,-0.435783041,-0.344850758
13-09-2012,0.04,203,-0.453400936,-0.352382311
14-09-2012,0,188,-0.458099042,-0.360451833
15-09-2012,0.2,175,-0.434608515,-0.367445417
16-09-2012,5.85,164,0.228998881,-0.373363066
17-09-2012,21.79,163,2.101193904,-0.373901034
18-09-2012,20.55,191,1.955552635,-0.358837928
19-09-2012,0,390,-0.458099042,-0.251782282
20-09-2012,0,663,-0.458099042,-0.104916999
21-09-2012,0.02,519,-0.455749989,-0.182384401
22-09-2012,0,348,-0.458099042,-0.274376941
23-09-2012,0,250,-0.458099042,-0.327097812
24-09-2012,0,207,-0.458099042,-0.350230439
25-09-2012,0,181,-0.458099042,-0.364217609
26-09-2012,0.02,164,-0.455749989,-0.373363066
27-09-2012,0.01,153,-0.456924515,-0.379280715
28-09-2012,0.04,145,-0.453400936,-0.38358446
29-09-2012,15.27,141,1.335402715,-0.385736332
30-09-2012,35.55,178,3.717342181,-0.365831513
01-10-2012,5.16,314,0.147956562,-0.292667856
02-10-2012,0.01,375,-0.456924515,-0.259851803
03-10-2012,0.76,428,-0.368835038,-0.231339495
04-10-2012,0,313,-0.458099042,-0.293205824
05-10-2012,0,245,-0.458099042,-0.329787652
06-10-2012,0.02,202,-0.455749989,-0.35292028
07-10-2012,0,177,-0.458099042,-0.366369481
08-10-2012,0,162,-0.458099042,-0.374439002
09-10-2012,0,148,-0.458099042,-0.381970555
10-10-2012,0,141,-0.458099042,-0.385736332
11-10-2012,0,134,-0.458099042,-0.389502108
12-10-2012,0,129,-0.458099042,-0.392191949
13-10-2012,0,128,-0.458099042,-0.392729917
14-10-2012,2.46,130,-0.169165556,-0.391653981
15-10-2012,0.56,128,-0.392325565,-0.392729917
16-10-2012,0,121,-0.458099042,-0.396495693
17-10-2012,1.84,113,-0.241986191,-0.400799438
18-10-2012,22.31,113,2.162269275,-0.400799438
19-10-2012,0.01,130,-0.456924515,-0.391653981
20-10-2012,0,117,-0.458099042,-0.398647566
21-10-2012,0,106,-0.458099042,-0.404565214
22-10-2012,0,103,-0.458099042,-0.406179119
23-10-2012,0,101,-0.458099042,-0.407255055
24-10-2012,0,99.6,-0.458099042,-0.40800821
25-10-2012,0,98.7,-0.458099042,-0.408492381
26-10-2012,0.03,97.7,-0.454575463,-0.409030349
27-10-2012,0,97,-0.458099042,-0.409406927
28-10-2012,0,94.9,-0.458099042,-0.41053666
29-10-2012,0,94.5,-0.458099042,-0.410751847
30-10-2012,0,93.2,-0.458099042,-0.411451206
31-10-2012,0.01,91.9,-0.456924515,-0.412150564
01-11-2012,0,91.8,-0.458099042,-0.412204361
02-11-2012,0,92.1,-0.458099042,-0.412042971
03-11-2012,2.19,91.3,-0.200877768,-0.412473345
04-11-2012,2.36,93.2,-0.18091082,-0.411451206
05-11-2012,9.04,96.5,0.603672791,-0.409675911
06-11-2012,0.1,107,-0.446353778,-0.404027246
07-11-2012,0,113,-0.458099042,-0.400799438
08-11-2012,0,105,-0.458099042,-0.405103183
09-11-2012,0,97.8,-0.458099042,-0.408976553
10-11-2012,0,96.9,-0.458099042,-0.409460724
11-11-2012,3.16,95.8,-0.086948711,-0.410052489
12-11-2012,15.79,133,1.396478086,-0.390040077
13-11-2012,0,216,-0.458099042,-0.345388727
14-11-2012,0,198,-0.458099042,-0.355072152
15-11-2012,0,181,-0.458099042,-0.364217609
16-11-2012,0,161,-0.458099042,-0.37497697
17-11-2012,0,141,-0.458099042,-0.385736332
18-11-2012,0,130,-0.458099042,-0.391653981
19-11-2012,0,122,-0.458099042,-0.395957725
20-11-2012,0.02,119,-0.455749989,-0.39757163
21-11-2012,0,116,-0.458099042,-0.399185534
22-11-2012,0,113,-0.458099042,-0.400799438
23-11-2012,0.01,111,-0.456924515,-0.401875374
24-11-2012,0,109,-0.458099042,-0.40295131
25-11-2012,0,109,-0.458099042,-0.40295131
26-11-2012,10.34,113,0.756361218,-0.400799438
27-11-2012,14.08,183,1.195634078,-0.363141673
28-11-2012,0.04,258,-0.453400936,-0.322794068
29-11-2012,0,247,-0.458099042,-0.328711716
30-11-2012,0,238,-0.458099042,-0.333553429
01-12-2012,0,201,-0.458099042,-0.353458248
02-12-2012,0.02,176,-0.455749989,-0.366907449
03-12-2012,0.11,159,-0.445179252,-0.376052907
04-12-2012,15.03,149,1.307214083,-0.381432587
05-12-2012,1.78,220,-0.249033349,-0.343236854
06-12-2012,0.22,216,-0.432259462,-0.345388727
07-12-2012,0.15,204,-0.440481146,-0.351844343
08-12-2012,0.5,211,-0.399372724,-0.348078567
09-12-2012,5.09,201,0.139734877,-0.353458248
10-12-2012,33.5,265,3.476564276,-0.319028291
11-12-2012,0.01,652,-0.456924515,-0.110834647
12-12-2012,0.01,1140,-0.456924515,0.151693772
13-12-2012,0,889,-0.458099042,0.016663786
14-12-2012,0.08,453,-0.448702831,-0.217890294
15-12-2012,0.14,316,-0.441655673,-0.291591919
16-12-2012,26.8,274,2.689631612,-0.314186578
17-12-2012,6.9,446,0.352324149,-0.22165607
18-12-2012,0,977,-0.458099042,0.064004976
19-12-2012,1.29,992,-0.306585141,0.072074497
20-12-2012,10.72,601,0.80099322,-0.138271019
21-12-2012,0,638,-0.458099042,-0.1183662
22-12-2012,0,865,-0.458099042,0.003752552
23-12-2012,1,555,-0.340646405,-0.16301755
24-12-2012,5.77,391,0.21960267,-0.251244314
25-12-2012,54.01,984,5.885517848,0.067770752
26-12-2012,1.21,2560,-0.315981352,0.915608433
27-12-2012,0,3920,-0.458099042,1.647245011
28-12-2012,45.52,6040,4.888344965,2.787737322
29-12-2012,0.29,9110,-0.424037777,4.439299302
30-12-2012,0,6890,-0.458099042,3.245010183
31-12-2012,0.34,6450,-0.418165145,3.008304232
